[#-
Group1 category: group Group1: B
Group2 category: group Group2: !B---
Name	GroupOne (+)	GroupOne (-)	GroupTwo (+)	GroupTwo (-)	pValue	Ratio
3266171	1	0	0	14	1.0	1.0
4637017	1	0	0	14	1.0	1.0
2870540	1	0	0	14	1.0	1.0
3318883	1	0	0	14	1.0	1.0
3106235	1	0	0	14	1.0	1.0
2796970	1	0	0	14	1.0	1.0
49968	1	0	0	14	1.0	1.0
4685540	1	0	0	14	1.0	1.0
3068081	1	0	0	14	1.0	1.0
2133757	1	0	0	14	1.0	1.0
4852739	1	0	0	14	1.0	1.0
625555	1	0	0	14	1.0	1.0
2515375	1	0	0	14	1.0	1.0
693569	1	0	0	14	1.0	1.0
3536085	1	0	0	14	1.0	1.0
4785437	1	0	0	14	1.0	1.0
290821	1	0	0	14	1.0	1.0
4668790	1	0	0	14	1.0	1.0
4745068	1	0	0	14	1.0	1.0
2142573	1	0	0	14	1.0	1.0
4077161	1	0	0	14	1.0	1.0
1833098	1	0	0	14	1.0	1.0
2831389	1	0	0	14	1.0	1.0
1870697	1	0	0	14	1.0	1.0
2472991	1	0	0	14	1.0	1.0
1861620	1	0	0	14	1.0	1.0
2826253	1	0	0	14	1.0	1.0
4097871	1	0	0	14	1.0	1.0
2011912	1	0	0	14	1.0	1.0
1043691	1	0	0	14	1.0	1.0
2470856	1	0	0	14	1.0	1.0
1899270	1	0	0	14	1.0	1.0
4244235	1	0	0	14	1.0	1.0
4966201	1	0	0	14	1.0	1.0
1734616	1	0	0	14	1.0	1.0
716002	1	0	0	14	1.0	1.0
4016043	1	0	0	14	1.0	1.0
3065972	1	0	0	14	1.0	1.0
2433080	1	0	0	14	1.0	1.0
4416098	1	0	0	14	1.0	1.0
4567314	1	0	0	14	1.0	1.0
4447148	1	0	0	14	1.0	1.0
2079688	1	0	0	14	1.0	1.0
2373225	1	0	0	14	1.0	1.0
5412275	1	0	0	14	1.0	1.0
2519726	1	0	0	14	1.0	1.0
3526826	1	0	0	14	1.0	1.0
341495	1	0	0	14	1.0	1.0
1726844	1	0	0	14	1.0	1.0
423447	1	0	0	14	1.0	1.0
895222	1	0	0	14	1.0	1.0
1049680	1	0	0	14	1.0	1.0
4063818	1	0	0	14	1.0	1.0
1828498	1	0	0	14	1.0	1.0
2839419	1	0	0	14	1.0	1.0
1022430	1	0	0	14	1.0	1.0
3576791	1	0	0	14	1.0	1.0
4309235	1	0	0	14	1.0	1.0
4874898	1	0	0	14	1.0	1.0
712194	1	0	0	14	1.0	1.0
4682480	1	0	0	14	1.0	1.0
5158818	1	0	0	14	1.0	1.0
4697507	1	0	0	14	1.0	1.0
3315637	1	0	0	14	1.0	1.0
5328316	1	0	0	14	1.0	1.0
3959639	1	0	0	14	1.0	1.0
3385337	1	0	0	14	1.0	1.0
4112963	1	0	0	14	1.0	1.0
967718	1	0	0	14	1.0	1.0
5171240	1	0	0	14	1.0	1.0
4213770	1	0	0	14	1.0	1.0
735405	1	0	0	14	1.0	1.0
5117305	1	0	0	14	1.0	1.0
4349741	1	0	0	14	1.0	1.0
1684537	1	0	0	14	1.0	1.0
2058461	1	0	0	14	1.0	1.0
3174032	1	0	0	14	1.0	1.0
1871207	1	0	0	14	1.0	1.0
4050034	1	0	0	14	1.0	1.0
3118452	1	0	0	14	1.0	1.0
4777065	1	0	0	14	1.0	1.0
4100487	1	0	0	14	1.0	1.0
4808686	1	0	0	14	1.0	1.0
3139790	1	0	0	14	1.0	1.0
3573024	1	0	0	14	1.0	1.0
4680998	1	0	0	14	1.0	1.0
575146	1	0	0	14	1.0	1.0
3277902	1	0	0	14	1.0	1.0
3680016	1	0	0	14	1.0	1.0
84479	1	0	0	14	1.0	1.0
201724	1	0	0	14	1.0	1.0
3074574	1	0	0	14	1.0	1.0
2024534	1	0	0	14	1.0	1.0
3007176	1	0	0	14	1.0	1.0
4896986	1	0	0	14	1.0	1.0
1017052	1	0	0	14	1.0	1.0
3270770	1	0	0	14	1.0	1.0
3301005	1	0	0	14	1.0	1.0
3104268	1	0	0	14	1.0	1.0
3644009	1	0	0	14	1.0	1.0
4677750	1	0	0	14	1.0	1.0
889568	1	0	0	14	1.0	1.0
121024	1	0	0	14	1.0	1.0
2820017	1	0	0	14	1.0	1.0
2791373	1	0	0	14	1.0	1.0
5198573	1	0	0	14	1.0	1.0
1238220	1	0	0	14	1.0	1.0
1141001	1	0	0	14	1.0	1.0
3675104	1	0	0	14	1.0	1.0
3989689	1	0	0	14	1.0	1.0
2386056	1	0	0	14	1.0	1.0
4374455	1	0	0	14	1.0	1.0
857127	1	0	0	14	1.0	1.0
1316021	1	0	0	14	1.0	1.0
4654973	1	0	0	14	1.0	1.0
2417316	1	0	0	14	1.0	1.0
3615850	1	0	0	14	1.0	1.0
4681575	1	0	0	14	1.0	1.0
2830544	1	0	0	14	1.0	1.0
4102584	1	0	0	14	1.0	1.0
3505559	1	0	0	14	1.0	1.0
999016	1	0	0	14	1.0	1.0
3245095	1	0	0	14	1.0	1.0
865957	1	0	0	14	1.0	1.0
3588800	1	0	0	14	1.0	1.0
3570348	1	0	0	14	1.0	1.0
1673364	1	0	0	14	1.0	1.0
997177	1	0	0	14	1.0	1.0
2334581	1	0	0	14	1.0	1.0
3576632	1	0	0	14	1.0	1.0
4928162	1	0	0	14	1.0	1.0
3506257	1	0	0	14	1.0	1.0
5286438	1	0	0	14	1.0	1.0
3886298	1	0	0	14	1.0	1.0
5319600	1	0	0	14	1.0	1.0
3040612	1	0	0	14	1.0	1.0
1243521	1	0	0	14	1.0	1.0
5488805	1	0	0	14	1.0	1.0
3049996	1	0	0	14	1.0	1.0
3019669	1	0	0	14	1.0	1.0
3725083	1	0	0	14	1.0	1.0
4274496	1	0	0	14	1.0	1.0
1126419	1	0	0	14	1.0	1.0
2433251	1	0	0	14	1.0	1.0
2299994	1	0	0	14	1.0	1.0
3458958	1	0	0	14	1.0	1.0
3022317	1	0	0	14	1.0	1.0
710062	1	0	0	14	1.0	1.0
1036624	1	0	0	14	1.0	1.0
5033410	1	0	0	14	1.0	1.0
1125991	1	0	0	14	1.0	1.0
3934201	1	0	0	14	1.0	1.0
2384616	1	0	0	14	1.0	1.0
153708	1	0	0	14	1.0	1.0
1214095	1	0	0	14	1.0	1.0
2478438	1	0	0	14	1.0	1.0
3015500	1	0	0	14	1.0	1.0
3921113	1	0	0	14	1.0	1.0
2811710	1	0	0	14	1.0	1.0
3901638	1	0	0	14	1.0	1.0
609193	1	0	0	14	1.0	1.0
2277994	1	0	0	14	1.0	1.0
2317663	1	0	0	14	1.0	1.0
3138645	1	0	0	14	1.0	1.0
2588445	1	0	0	14	1.0	1.0
574996	1	0	0	14	1.0	1.0
4111474	1	0	0	14	1.0	1.0
5007695	1	0	0	14	1.0	1.0
1637773	1	0	0	14	1.0	1.0
4938174	1	0	0	14	1.0	1.0
4380023	1	0	0	14	1.0	1.0
5129559	1	0	0	14	1.0	1.0
3055764	1	0	0	14	1.0	1.0
20312	1	0	0	14	1.0	1.0
5192715	1	0	0	14	1.0	1.0
3097133	1	0	0	14	1.0	1.0
1841693	1	0	0	14	1.0	1.0
7359	1	0	0	14	1.0	1.0
1646368	1	0	0	14	1.0	1.0
2983062	1	0	0	14	1.0	1.0
4864118	1	0	0	14	1.0	1.0
4499679	1	0	0	14	1.0	1.0
3946679	1	0	0	14	1.0	1.0
1640537	1	0	0	14	1.0	1.0
3641396	1	0	0	14	1.0	1.0
3342888	1	0	0	14	1.0	1.0
491752	1	0	0	14	1.0	1.0
5316120	1	0	0	14	1.0	1.0
4041249	1	0	0	14	1.0	1.0
3962343	1	0	0	14	1.0	1.0
533874	1	0	0	14	1.0	1.0
3726662	1	0	0	14	1.0	1.0
953502	1	0	0	14	1.0	1.0
1874943	1	0	0	14	1.0	1.0
3811009	1	0	0	14	1.0	1.0
3784059	1	0	0	14	1.0	1.0
2157643	1	0	0	14	1.0	1.0
3623305	1	0	0	14	1.0	1.0
3075256	1	0	0	14	1.0	1.0
2122980	1	0	0	14	1.0	1.0
962612	1	0	0	14	1.0	1.0
5190263	1	0	0	14	1.0	1.0
2621203	1	0	0	14	1.0	1.0
3042441	1	0	0	14	1.0	1.0
47508	1	0	0	14	1.0	1.0
3768	1	0	0	14	1.0	1.0
4284433	1	0	0	14	1.0	1.0
3517192	1	0	0	14	1.0	1.0
163116	1	0	0	14	1.0	1.0
3280140	1	0	0	14	1.0	1.0
3083954	1	0	0	14	1.0	1.0
4459855	1	0	0	14	1.0	1.0
1538225	1	0	0	14	1.0	1.0
5111394	1	0	0	14	1.0	1.0
1611966	1	0	0	14	1.0	1.0
2484415	1	0	0	14	1.0	1.0
3977406	1	0	0	14	1.0	1.0
888053	1	0	0	14	1.0	1.0
4104410	1	0	0	14	1.0	1.0
1742653	1	0	0	14	1.0	1.0
4013930	1	0	0	14	1.0	1.0
1038222	1	0	0	14	1.0	1.0
1231638	1	0	0	14	1.0	1.0
1069996	1	0	0	14	1.0	1.0
5427536	1	0	0	14	1.0	1.0
2370431	1	0	0	14	1.0	1.0
628884	1	0	0	14	1.0	1.0
4868305	1	0	0	14	1.0	1.0
3557259	1	0	0	14	1.0	1.0
5494549	1	0	0	14	1.0	1.0
3536232	1	0	0	14	1.0	1.0
3148031	1	0	0	14	1.0	1.0
1214293	1	0	0	14	1.0	1.0
785921	1	0	0	14	1.0	1.0
3057090	1	0	0	14	1.0	1.0
4238878	1	0	0	14	1.0	1.0
1072589	1	0	0	14	1.0	1.0
4522681	1	0	0	14	1.0	1.0
4125756	1	0	0	14	1.0	1.0
5336760	1	0	0	14	1.0	1.0
3414011	1	0	0	14	1.0	1.0
3050002	1	0	0	14	1.0	1.0
4825463	1	0	0	14	1.0	1.0
4823942	1	0	0	14	1.0	1.0
2892508	1	0	0	14	1.0	1.0
5297432	1	0	0	14	1.0	1.0
5026795	1	0	0	14	1.0	1.0
3936944	1	0	0	14	1.0	1.0
3569597	1	0	0	14	1.0	1.0
1241606	1	0	0	14	1.0	1.0
2638371	1	0	0	14	1.0	1.0
3167627	1	0	0	14	1.0	1.0
5246791	1	0	0	14	1.0	1.0
127826	1	0	0	14	1.0	1.0
4270632	1	0	0	14	1.0	1.0
958118	1	0	0	14	1.0	1.0
2855790	1	0	0	14	1.0	1.0
3121089	1	0	0	14	1.0	1.0
1892464	1	0	0	14	1.0	1.0
392208	1	0	0	14	1.0	1.0
4272003	1	0	0	14	1.0	1.0
2463225	1	0	0	14	1.0	1.0
3160998	1	0	0	14	1.0	1.0
2348212	1	0	0	14	1.0	1.0
3780385	1	0	0	14	1.0	1.0
4894140	1	0	0	14	1.0	1.0
3550445	1	0	0	14	1.0	1.0
4634135	1	0	0	14	1.0	1.0
494856	1	0	0	14	1.0	1.0
2392149	1	0	0	14	1.0	1.0
3069503	1	0	0	14	1.0	1.0
4234566	1	0	0	14	1.0	1.0
4137885	1	0	0	14	1.0	1.0
2265184	1	0	0	14	1.0	1.0
38876	1	0	0	14	1.0	1.0
1822496	1	0	0	14	1.0	1.0
3820702	1	0	0	14	1.0	1.0
154091	1	0	0	14	1.0	1.0
1160242	1	0	0	14	1.0	1.0
1096055	1	0	0	14	1.0	1.0
88457	1	0	0	14	1.0	1.0
422956	1	0	0	14	1.0	1.0
163901	1	0	0	14	1.0	1.0
3268784	1	0	0	14	1.0	1.0
2125017	1	0	0	14	1.0	1.0
2882686	1	0	0	14	1.0	1.0
1236248	1	0	0	14	1.0	1.0
11002	1	0	0	14	1.0	1.0
1512391	1	0	0	14	1.0	1.0
503459	1	0	0	14	1.0	1.0
2814326	1	0	0	14	1.0	1.0
1140547	1	0	0	14	1.0	1.0
4867366	1	0	0	14	1.0	1.0
657532	1	0	0	14	1.0	1.0
32311	1	0	0	14	1.0	1.0
3109410	1	0	0	14	1.0	1.0
1872552	1	0	0	14	1.0	1.0
5252174	1	0	0	14	1.0	1.0
3269189	1	0	0	14	1.0	1.0
4111782	1	0	0	14	1.0	1.0
5110133	1	0	0	14	1.0	1.0
2584908	1	0	0	14	1.0	1.0
3421565	1	0	0	14	1.0	1.0
2799038	1	0	0	14	1.0	1.0
3595073	1	0	0	14	1.0	1.0
151171	1	0	0	14	1.0	1.0
3110827	1	0	0	14	1.0	1.0
3371147	1	0	0	14	1.0	1.0
4577702	1	0	0	14	1.0	1.0
3974340	1	0	0	14	1.0	1.0
3115994	1	0	0	14	1.0	1.0
3418727	1	0	0	14	1.0	1.0
2384630	1	0	0	14	1.0	1.0
1824960	1	0	0	14	1.0	1.0
3608188	1	0	0	14	1.0	1.0
3009369	1	0	0	14	1.0	1.0
5326686	1	0	0	14	1.0	1.0
4269216	1	0	0	14	1.0	1.0
3230529	1	0	0	14	1.0	1.0
2814542	1	0	0	14	1.0	1.0
1085811	1	0	0	14	1.0	1.0
3517516	1	0	0	14	1.0	1.0
4331702	1	0	0	14	1.0	1.0
2128300	1	0	0	14	1.0	1.0
2560803	1	0	0	14	1.0	1.0
5139954	1	0	0	14	1.0	1.0
1627574	1	0	0	14	1.0	1.0
5453791	1	0	0	14	1.0	1.0
4788647	1	0	0	14	1.0	1.0
209773	1	0	0	14	1.0	1.0
1040131	1	0	0	14	1.0	1.0
2098317	1	0	0	14	1.0	1.0
2462200	1	0	0	14	1.0	1.0
4016964	1	0	0	14	1.0	1.0
3432349	1	0	0	14	1.0	1.0
1873155	1	0	0	14	1.0	1.0
4114529	1	0	0	14	1.0	1.0
2272049	1	0	0	14	1.0	1.0
2459163	1	0	0	14	1.0	1.0
5462540	1	0	0	14	1.0	1.0
3919679	1	0	0	14	1.0	1.0
1004896	1	0	0	14	1.0	1.0
1070002	1	0	0	14	1.0	1.0
658821	1	0	0	14	1.0	1.0
4950781	1	0	0	14	1.0	1.0
2756633	1	0	0	14	1.0	1.0
4101606	1	0	0	14	1.0	1.0
4273398	1	0	0	14	1.0	1.0
114965	1	0	0	14	1.0	1.0
2807014	1	0	0	14	1.0	1.0
5107043	1	0	0	14	1.0	1.0
2295309	1	0	0	14	1.0	1.0
3008142	1	0	0	14	1.0	1.0
2838760	1	0	0	14	1.0	1.0
3174546	1	0	0	14	1.0	1.0
98760	1	0	0	14	1.0	1.0
4997182	1	0	0	14	1.0	1.0
5158511	1	0	0	14	1.0	1.0
528470	1	0	0	14	1.0	1.0
1100998	1	0	0	14	1.0	1.0
628905	1	0	0	14	1.0	1.0
984146	1	0	0	14	1.0	1.0
3108978	1	0	0	14	1.0	1.0
704618	1	0	0	14	1.0	1.0
5268724	1	0	0	14	1.0	1.0
4964188	1	0	0	14	1.0	1.0
2628943	1	0	0	14	1.0	1.0
30977	1	0	0	14	1.0	1.0
4431149	1	0	0	14	1.0	1.0
4570967	1	0	0	14	1.0	1.0
3600038	1	0	0	14	1.0	1.0
78072	1	0	0	14	1.0	1.0
2731069	1	0	0	14	1.0	1.0
2809669	1	0	0	14	1.0	1.0
3671324	1	0	0	14	1.0	1.0
3415742	1	0	0	14	1.0	1.0
69452	1	0	0	14	1.0	1.0
1868182	1	0	0	14	1.0	1.0
120665	1	0	0	14	1.0	1.0
1504882	1	0	0	14	1.0	1.0
1125793	1	0	0	14	1.0	1.0
3776807	1	0	0	14	1.0	1.0
5158854	1	0	0	14	1.0	1.0
3106598	1	0	0	14	1.0	1.0
4982131	1	0	0	14	1.0	1.0
2804309	1	0	0	14	1.0	1.0
4946405	1	0	0	14	1.0	1.0
5175697	1	0	0	14	1.0	1.0
4233848	1	0	0	14	1.0	1.0
519500	1	0	0	14	1.0	1.0
5345898	1	0	0	14	1.0	1.0
5344620	1	0	0	14	1.0	1.0
4125705	1	0	0	14	1.0	1.0
4459767	1	0	0	14	1.0	1.0
163880	1	0	0	14	1.0	1.0
2330057	1	0	0	14	1.0	1.0
3517219	1	0	0	14	1.0	1.0
206628	1	0	0	14	1.0	1.0
4667823	1	0	0	14	1.0	1.0
4328704	1	0	0	14	1.0	1.0
727389	1	0	0	14	1.0	1.0
4251273	1	0	0	14	1.0	1.0
4642549	1	0	0	14	1.0	1.0
2321806	1	0	0	14	1.0	1.0
4866574	1	0	0	14	1.0	1.0
4295857	1	0	0	14	1.0	1.0
1830789	1	0	0	14	1.0	1.0
2452258	1	0	0	14	1.0	1.0
4981880	1	0	0	14	1.0	1.0
5199071	1	0	0	14	1.0	1.0
2376176	1	0	0	14	1.0	1.0
3756320	1	0	0	14	1.0	1.0
4166810	1	0	0	14	1.0	1.0
5130452	1	0	0	14	1.0	1.0
4902315	1	0	0	14	1.0	1.0
2556208	1	0	0	14	1.0	1.0
75848	1	0	0	14	1.0	1.0
876746	1	0	0	14	1.0	1.0
423076	1	0	0	14	1.0	1.0
700584	1	0	0	14	1.0	1.0
5231779	1	0	0	14	1.0	1.0
4271253	1	0	0	14	1.0	1.0
3622993	1	0	0	14	1.0	1.0
3393222	1	0	0	14	1.0	1.0
676348	1	0	0	14	1.0	1.0
2463423	1	0	0	14	1.0	1.0
4663513	1	0	0	14	1.0	1.0
1489240	1	0	0	14	1.0	1.0
3445295	1	0	0	14	1.0	1.0
2493631	1	0	0	14	1.0	1.0
4039251	1	0	0	14	1.0	1.0
392396	1	0	0	14	1.0	1.0
2592301	1	0	0	14	1.0	1.0
2085041	1	0	0	14	1.0	1.0
5158784	1	0	0	14	1.0	1.0
3469103	1	0	0	14	1.0	1.0
3174069	1	0	0	14	1.0	1.0
4200028	1	0	0	14	1.0	1.0
2427508	1	0	0	14	1.0	1.0
4860626	1	0	0	14	1.0	1.0
4098957	1	0	0	14	1.0	1.0
2140197	1	0	0	14	1.0	1.0
5346828	1	0	0	14	1.0	1.0
4092627	1	0	0	14	1.0	1.0
2437963	1	0	0	14	1.0	1.0
1134997	1	0	0	14	1.0	1.0
4909787	1	0	0	14	1.0	1.0
5324077	1	0	0	14	1.0	1.0
1049767	1	0	0	14	1.0	1.0
4328115	1	0	0	14	1.0	1.0
4282967	1	0	0	14	1.0	1.0
285351	1	0	0	14	1.0	1.0
3160972	1	0	0	14	1.0	1.0
1073186	1	0	0	14	1.0	1.0
1046595	1	0	0	14	1.0	1.0
2639783	1	0	0	14	1.0	1.0
3394371	1	0	0	14	1.0	1.0
4775504	1	0	0	14	1.0	1.0
5202463	1	0	0	14	1.0	1.0
2991300	1	0	0	14	1.0	1.0
4057655	1	0	0	14	1.0	1.0
105642	1	0	0	14	1.0	1.0
4169486	1	0	0	14	1.0	1.0
5140666	1	0	0	14	1.0	1.0
233923	1	0	0	14	1.0	1.0
5158407	1	0	0	14	1.0	1.0
4263478	1	0	0	14	1.0	1.0
3811359	1	0	0	14	1.0	1.0
2125242	1	0	0	14	1.0	1.0
5262825	1	0	0	14	1.0	1.0
575209	1	0	0	14	1.0	1.0
4938189	1	0	0	14	1.0	1.0
1981953	1	0	0	14	1.0	1.0
4559948	1	0	0	14	1.0	1.0
4377403	1	0	0	14	1.0	1.0
2839778	1	0	0	14	1.0	1.0
4487975	1	0	0	14	1.0	1.0
4234764	1	0	0	14	1.0	1.0
3252482	1	0	0	14	1.0	1.0
2807498	1	0	0	14	1.0	1.0
539865	1	0	0	14	1.0	1.0
4958950	1	0	0	14	1.0	1.0
579560	1	0	0	14	1.0	1.0
4957582	1	0	0	14	1.0	1.0
938718	1	0	0	14	1.0	1.0
739179	1	0	0	14	1.0	1.0
654568	1	0	0	14	1.0	1.0
2121295	1	0	0	14	1.0	1.0
2336756	1	0	0	14	1.0	1.0
3309409	1	0	0	14	1.0	1.0
3138726	1	0	0	14	1.0	1.0
629371	1	0	0	14	1.0	1.0
3179967	1	0	0	14	1.0	1.0
5449033	1	0	0	14	1.0	1.0
2806978	1	0	0	14	1.0	1.0
5331062	1	0	0	14	1.0	1.0
4718343	1	0	0	14	1.0	1.0
4557252	1	0	0	14	1.0	1.0
5242885	1	0	0	14	1.0	1.0
3829037	1	0	0	14	1.0	1.0
3970209	1	0	0	14	1.0	1.0
5478226	1	0	0	14	1.0	1.0
5343715	1	0	0	14	1.0	1.0
2991634	1	0	0	14	1.0	1.0
641122	1	0	0	14	1.0	1.0
3604863	1	0	0	14	1.0	1.0
2827650	1	0	0	14	1.0	1.0
4473064	1	0	0	14	1.0	1.0
4860688	1	0	0	14	1.0	1.0
3435775	1	0	0	14	1.0	1.0
4262099	1	0	0	14	1.0	1.0
4973892	1	0	0	14	1.0	1.0
3323052	1	0	0	14	1.0	1.0
4102566	1	0	0	14	1.0	1.0
3766293	1	0	0	14	1.0	1.0
2954642	1	0	0	14	1.0	1.0
4825265	1	0	0	14	1.0	1.0
3056130	1	0	0	14	1.0	1.0
3370773	1	0	0	14	1.0	1.0
2081881	1	0	0	14	1.0	1.0
1056288	1	0	0	14	1.0	1.0
3310533	1	0	0	14	1.0	1.0
152817	1	0	0	14	1.0	1.0
2028963	1	0	0	14	1.0	1.0
4850557	1	0	0	14	1.0	1.0
1066166	1	0	0	14	1.0	1.0
2258135	1	0	0	14	1.0	1.0
1096091	1	0	0	14	1.0	1.0
3958324	1	0	0	14	1.0	1.0
3396508	1	0	0	14	1.0	1.0
2842299	1	0	0	14	1.0	1.0
3560312	1	0	0	14	1.0	1.0
510301	1	0	0	14	1.0	1.0
4226914	1	0	0	14	1.0	1.0
3885743	1	0	0	14	1.0	1.0
4270221	1	0	0	14	1.0	1.0
2485337	1	0	0	14	1.0	1.0
2452197	1	0	0	14	1.0	1.0
4056443	1	0	0	14	1.0	1.0
4291277	1	0	0	14	1.0	1.0
967220	1	0	0	14	1.0	1.0
3120899	1	0	0	14	1.0	1.0
4251642	1	0	0	14	1.0	1.0
3599789	1	0	0	14	1.0	1.0
3583131	1	0	0	14	1.0	1.0
4566906	1	0	0	14	1.0	1.0
4787839	1	0	0	14	1.0	1.0
2330505	1	0	0	14	1.0	1.0
772691	1	0	0	14	1.0	1.0
3437737	1	0	0	14	1.0	1.0
1638758	1	0	0	14	1.0	1.0
571270	1	0	0	14	1.0	1.0
869997	1	0	0	14	1.0	1.0
420983	1	0	0	14	1.0	1.0
3706956	1	0	0	14	1.0	1.0
5224207	1	0	0	14	1.0	1.0
2364405	1	0	0	14	1.0	1.0
3117093	1	0	0	14	1.0	1.0
79101	1	0	0	14	1.0	1.0
5300761	1	0	0	14	1.0	1.0
4111496	1	0	0	14	1.0	1.0
4242219	1	0	0	14	1.0	1.0
1910937	1	0	0	14	1.0	1.0
2314253	1	0	0	14	1.0	1.0
4578440	1	0	0	14	1.0	1.0
3225862	1	0	0	14	1.0	1.0
5413715	1	0	0	14	1.0	1.0
3187962	1	0	0	14	1.0	1.0
4758725	1	0	0	14	1.0	1.0
2871961	1	0	0	14	1.0	1.0
4685988	1	0	0	14	1.0	1.0
2885166	1	0	0	14	1.0	1.0
5273702	1	0	0	14	1.0	1.0
3109601	1	0	0	14	1.0	1.0
2794846	1	0	0	14	1.0	1.0
969662	1	0	0	14	1.0	1.0
5412073	1	0	0	14	1.0	1.0
4055583	1	0	0	14	1.0	1.0
4144854	1	0	0	14	1.0	1.0
2026518	1	0	0	14	1.0	1.0
5267246	1	0	0	14	1.0	1.0
4304333	1	0	0	14	1.0	1.0
3886382	1	0	0	14	1.0	1.0
2308847	1	0	0	14	1.0	1.0
605557	1	0	0	14	1.0	1.0
4325552	1	0	0	14	1.0	1.0
2510934	1	0	0	14	1.0	1.0
331643	1	0	0	14	1.0	1.0
776299	1	0	0	14	1.0	1.0
4215251	1	0	0	14	1.0	1.0
4091248	1	0	0	14	1.0	1.0
2292339	1	0	0	14	1.0	1.0
1867882	1	0	0	14	1.0	1.0
1019793	1	0	0	14	1.0	1.0
179740	1	0	0	14	1.0	1.0
1015528	1	0	0	14	1.0	1.0
2655183	1	0	0	14	1.0	1.0
433169	1	0	0	14	1.0	1.0
1009532	1	0	0	14	1.0	1.0
2990534	1	0	0	14	1.0	1.0
5034716	1	0	0	14	1.0	1.0
193740	1	0	0	14	1.0	1.0
2123820	1	0	0	14	1.0	1.0
4844909	1	0	0	14	1.0	1.0
2381909	1	0	0	14	1.0	1.0
4487449	1	0	0	14	1.0	1.0
5325373	1	0	0	14	1.0	1.0
468033	1	0	0	14	1.0	1.0
4306249	1	0	0	14	1.0	1.0
4792666	1	0	0	14	1.0	1.0
3832073	1	0	0	14	1.0	1.0
3558474	1	0	0	14	1.0	1.0
802882	1	0	0	14	1.0	1.0
3436208	1	0	0	14	1.0	1.0
3271184	1	0	0	14	1.0	1.0
3420052	1	0	0	14	1.0	1.0
523981	1	0	0	14	1.0	1.0
2110145	1	0	0	14	1.0	1.0
5231890	1	0	0	14	1.0	1.0
508612	1	0	0	14	1.0	1.0
2040666	1	0	0	14	1.0	1.0
3243365	1	0	0	14	1.0	1.0
4863388	1	0	0	14	1.0	1.0
4058827	1	0	0	14	1.0	1.0
1917734	1	0	0	14	1.0	1.0
1639357	1	0	0	14	1.0	1.0
3832569	1	0	0	14	1.0	1.0
3165298	1	0	0	14	1.0	1.0
169891	1	0	0	14	1.0	1.0
3081369	1	0	0	14	1.0	1.0
4267751	1	0	0	14	1.0	1.0
688994	1	0	0	14	1.0	1.0
1900666	1	0	0	14	1.0	1.0
785172	1	0	0	14	1.0	1.0
4926186	1	0	0	14	1.0	1.0
5279285	1	0	0	14	1.0	1.0
861636	1	0	0	14	1.0	1.0
2274586	1	0	0	14	1.0	1.0
1317592	1	0	0	14	1.0	1.0
4823708	1	0	0	14	1.0	1.0
875493	1	0	0	14	1.0	1.0
4306058	1	0	0	14	1.0	1.0
2280585	1	0	0	14	1.0	1.0
4247010	1	0	0	14	1.0	1.0
2141257	1	0	0	14	1.0	1.0
3263385	1	0	0	14	1.0	1.0
342003	1	0	0	14	1.0	1.0
4350523	1	0	0	14	1.0	1.0
2770417	1	0	0	14	1.0	1.0
5404728	1	0	0	14	1.0	1.0
2037152	1	0	0	14	1.0	1.0
2661760	1	0	0	14	1.0	1.0
4068204	1	0	0	14	1.0	1.0
4103091	1	0	0	14	1.0	1.0
2404266	1	0	0	14	1.0	1.0
1313444	1	0	0	14	1.0	1.0
5173628	1	0	0	14	1.0	1.0
3824265	1	0	0	14	1.0	1.0
5146707	1	0	0	14	1.0	1.0
3241693	1	0	0	14	1.0	1.0
3506293	1	0	0	14	1.0	1.0
1837119	1	0	0	14	1.0	1.0
2265401	1	0	0	14	1.0	1.0
3539479	1	0	0	14	1.0	1.0
3109524	1	0	0	14	1.0	1.0
4712594	1	0	0	14	1.0	1.0
2799553	1	0	0	14	1.0	1.0
334411	1	0	0	14	1.0	1.0
4423542	1	0	0	14	1.0	1.0
4484592	1	0	0	14	1.0	1.0
3060456	1	0	0	14	1.0	1.0
504340	1	0	0	14	1.0	1.0
58203	1	0	0	14	1.0	1.0
3431238	1	0	0	14	1.0	1.0
2462851	1	0	0	14	1.0	1.0
5310434	1	0	0	14	1.0	1.0
2971113	1	0	0	14	1.0	1.0
1017030	1	0	0	14	1.0	1.0
1086542	1	0	0	14	1.0	1.0
1140415	1	0	0	14	1.0	1.0
739135	1	0	0	14	1.0	1.0
209416	1	0	0	14	1.0	1.0
527721	1	0	0	14	1.0	1.0
649621	1	0	0	14	1.0	1.0
705330	1	0	0	14	1.0	1.0
2406365	1	0	0	14	1.0	1.0
3546914	1	0	0	14	1.0	1.0
2155847	1	0	0	14	1.0	1.0
2791045	1	0	0	14	1.0	1.0
3693359	1	0	0	14	1.0	1.0
5145625	1	0	0	14	1.0	1.0
3127537	1	0	0	14	1.0	1.0
5129616	1	0	0	14	1.0	1.0
713382	1	0	0	14	1.0	1.0
5344974	1	0	0	14	1.0	1.0
4671998	1	0	0	14	1.0	1.0
4261003	1	0	0	14	1.0	1.0
2367246	1	0	0	14	1.0	1.0
240099	1	0	0	14	1.0	1.0
2287225	1	0	0	14	1.0	1.0
1103568	1	0	0	14	1.0	1.0
